Country Code,Year,GDP per capita,GDP growth rate,Urban population percentage,Literacy rate,Environmental performance index,CO2 emissions,Years Since First Data
V1,2000,511.206946775409,5.57536205526689,32.1573899881996,55.3288917541504,29.2726890554417,0.495183333769368,10
V1,2001,471.921550579892,4.33180315338171,32.6189682094553,56.2317810058594,29.1231556969286,0.516308802666466,11
V1,2002,526.786772223347,5.91883210272096,33.0664612352285,57.0948181152344,28.9736223384155,0.475387865603989,12
V1,2003,556.734299389605,-0.727333087213481,33.5284627192011,57.5724182128906,28.8240889799023,0.464730143407303,13
V1,2004,673.668099068956,11.9676515281781,34.0112947029334,58.1347198486328,28.6461713183971,0.470190881459995,14
V1,2005,814.933396724487,5.97312531067658,34.5160437476328,57.6999816894531,28.4967257011796,0.456176181060213,15
V1,2006,995.617779443153,6.22516424217756,34.9790929985578,56.5396881103516,28.3473705816511,0.43581822002064,16
V1,2007,1171.48829344132,6.06225149916236,35.3757146857807,55.4262313842773,28.1979454866376,0.4132634357562,17
V1,2008,1419.29052478951,6.38702191185929,35.892234086341,55.7273597717285,28.0485259374866,0.43957946729359,18
V1,2009,1248.7198252211,4.92226229828574,36.4274796064389,54.5551414489746,27.9033402636357,0.435161921033184,19
V1,2010,1416.56431013687,6.56194489845284,36.9705682062274,55.2664489746094,27.7529629186298,0.475657844905126,20
V1,2011,1593.37266362436,4.29670973663181,37.5217751066665,56.961669921875,27.5767699754716,0.493211707718701,21
V1,2012,1681.15434755039,4.25050358902806,38.0702152772948,58.2878608703613,27.2337622846068,0.504185406756009,22
V1,2013,1791.64487755119,5.8592900282368,38.6251529065235,59.2098007202148,27.0593184787471,0.529830455781545,23
V1,2014,1844.55491925459,5.09889732446534,39.1732337321584,59.8719100952148,26.8845971992929,0.528582608687415,24
V1,2015,1524.75727930826,3.27668118730698,39.7217182264371,60.4760398864746,26.7097893087988,0.519546043187405,25
V1,2016,1320.44521076183,2.39832550615498,40.2735374364351,61.0723991394043,26.5274001430678,0.530698939100153,26
V1,2017,1340.65197800485,1.6152836623985,40.8286445049975,62.145149230957,26.3490981879529,0.533112112178977,27
V1,2018,1452.93366963466,2.58736314113948,41.3826831113215,63.7733383178711,26.1726245673407,0.541875758754608,28
V1,2019,1490.50456175284,3.30796457026474,41.9310319358134,63.9861602783203,25.9911423171908,0.556603446653047,29
V1,2020,1330.58963017454,-2.5612561140204,42.4791738575947,64.2668380737305,25.8116659681375,0.503329057615207,30
V2,1990,901.741310138328,5.4506732282335,34.8810425668731,58.6124801635742,26.0815374480649,1.37985938611221,0
V2,1991,935.08660813384,4.8008911587569,35.2570949996861,59.2805709838867,25.9603878052448,1.39679126491849,1
V2,1992,1005.3051635066,4.04495033399624,35.6067454489861,60.1178207397461,25.2488097696991,1.40699861962679,2
V2,1993,1093.14726087899,3.41643224296051,35.9424578157143,60.9361305236816,25.1734829713465,1.42461118043407,3
V2,1994,1125.51972421685,3.41472106403069,36.297152068283,61.6928787231445,25.0609599408064,1.4707910664958,4
V2,1995,1125.19177194485,2.45990309433488,36.6537817086631,62.521068572998,24.9431779239445,1.50803241754973,5
V2,1996,1195.9863882822,5.75005234999182,36.9831404253869,63.2343788146973,24.8253959131179,1.54856838135889,6
V2,1997,1252.05001458438,4.80980970000336,37.3125685544354,63.9301795959473,24.7076138962561,1.58720838201848,7
V2,1998,1213.63786638741,2.46188702894665,37.6476225217048,66.9017028808594,24.6109829952857,1.60624781011206,8
V2,1999,1259.938621645,2.09228290682356,37.9793550433137,67.5488204956055,24.4930996673838,1.62415211326491,9
V2,2000,1351.5090223528,4.42817826606417,38.3124620872456,68.2749481201172,24.3187613654874,1.65177233459895,10
V2,2001,1316.31803663168,1.03090387816718,38.6350661416531,68.8648376464844,24.2537503555605,1.6507559959373,11
V2,2002,1256.17236508764,1.77327661899514,38.9891174912126,69.4954528808594,24.188699775575,1.67385142352073,12
V2,2003,1374.56624992721,5.32184789364251,39.3409453130698,70.4301528930664,24.123804753127,1.71558266292045,13
V2,2004,1570.59275985496,6.14890497990379,39.6988473174161,71.0904693603516,23.9672086782173,1.78102327026333,14
V2,2005,1796.64191054466,5.85493664383965,40.0652761407091,71.0813369750977,23.9024421753252,1.82824468988248,15
V2,2006,2020.90655084924,6.02800866420148,40.445059749166,71.1106262207031,23.837506611973,1.89551360013233,16
V2,2007,2354.4128889167,5.67234331055151,40.8250896506265,72.085090637207,23.7725450914805,1.97256492556866,17
V2,2008,2610.6270275976,3.44482529832393,41.209166134462,72.9466018676758,23.7079413280833,2.0105571802625,18
V2,2009,2472.22141328552,0.635224721073669,41.5931395811858,73.7127685546875,23.6427630622858,2.03541337875629,19
V2,2010,2955.65666629522,6.51341351158096,41.9715427315828,75.2982788085938,23.5780447976996,2.09902608335303,20
V2,2011,3280.66762280697,4.91840214187388,42.3343505118532,75.3602600097656,23.4864423495643,2.14511953904747,21
V2,2012,3380.96020009291,4.18268349884028,42.6928778179579,75.6044769287109,23.3949064782025,2.22709186360283,22
V2,2013,3380.56460532398,4.057999545852,43.0653217143622,76.3071594238281,23.3033362207688,2.21382768994123,23
V2,2014,3449.00559318256,4.12078257925089,43.4562988265716,77.095100402832,23.2126962342823,2.28397080124392,24
V2,2015,3234.22594362502,4.413613006364,43.8666207989772,78.0110092163086,23.1177104152123,2.27421333445787,25
V2,2016,3284.23162293425,4.41966409712549,44.2679072415766,78.6787033081055,23.0717668798697,2.28418401472894,26
V2,2017,3504.86445468793,4.6328678778804,44.6614809641513,78.9388809204102,22.9822787602442,2.34936340331916,27
V2,2018,3499.78425455711,3.84020966703507,45.0607130208448,79.2979125976562,22.9145954089095,2.37391429161903,28
V2,2019,3528.99645119156,2.40227091068419,45.4664075798349,79.5661773681641,22.8489952478132,2.33053337809355,29
V2,2020,3254.22794317044,-4.36828773942052,45.866006026617,80.073860168457,22.7839872334024,2.14566466570696,30
V3,1992,1067.48066748564,0.770607180927854,40.0847392524316,83.8361129760742,39.8544654366178,3.557140644382,0
V3,1993,1099.03309517073,4.29453400904913,40.7380703958178,84.2938079833984,39.8179654821448,3.5214972531305,1
V3,1994,1261.59260265973,4.42055996502295,41.4004249201312,84.7408676147461,39.78279386256,3.46073743940975,2
V3,1995,1542.83280445311,5.60711361428667,42.06814717828,85.1945877075195,39.7459863731836,3.58827492180504,3
V3,1996,1685.14050256681,5.0778777604869,42.7502557904184,85.6260681152344,39.7068590080021,3.54717252471271,4
V3,1997,1747.5487679023,5.59481880377932,43.4485988989337,90.4157485961914,39.6667577387826,3.51504862243377,5
V3,1998,1669.23974047649,2.83951356079008,44.1619872307542,90.7604370117188,39.6249765473616,3.5061390935797,6
V3,1999,1529.7226581533,4.6219190431606,44.8894997427149,91.0436935424805,39.5794162818394,3.46401143579153,7
V3,2000,1666.79866381007,6.98320832312542,45.6397183223377,91.3087692260742,39.5593547515833,3.58290880969067,8
V3,2001,1710.62028698951,5.18473597667588,46.5154988261918,91.6135711669922,39.5423349552341,3.67413262016561,9
V3,2002,1801.22867468941,5.98307844013772,47.4622250768458,91.9008102416992,39.5244156587177,3.81247062558767,10
V3,2003,2039.1613717676,6.82091801991569,48.4248574999776,92.2739868164062,39.500504665086,4.1663598850151,11
V3,2004,2435.18894976851,8.17726165146564,49.4018807555132,92.5338516235352,39.4825576268395,4.53882796101025,12
V3,2005,2918.81961764258,7.74047477618413,50.3920819539899,92.8037185668945,39.4621796965073,4.9019054659984,13
V3,2006,3499.49003931962,9.28416576189139,51.3730907719057,93.0811386108398,39.4310443201653,5.25119524088675,14
V3,2007,4380.080145753,10.2099771032965,52.3534179699497,94.0713577270508,39.4147814308712,5.53990512924105,15
V3,2008,5409.88535369442,6.92156827366756,53.3409381892503,94.2847366333008,39.3986123086604,5.66193384984236,16
V3,2009,5193.81505208773,3.69614342524602,54.3257011697476,94.5491333007812,39.3817994508372,5.77921516714301,17
V3,2010,6214.55975105911,8.0143063499327,55.3053509324453,94.6813812255859,39.3647576435881,6.22082437218076,18
V3,2011,7525.95295469404,7.18573358555956,56.2259473436701,95.0619812011719,39.384238603136,6.64515004955183,19
V3,2012,7991.52181831224,5.81560724091659,57.122397636936,95.2516174316406,39.4036864105053,6.76921727497295,20
V3,2013,8544.37668923862,5.61144045110311,58.0203901932751,95.3285369873047,39.4225768911893,6.95644727512344,21
V3,2014,8811.76064524285,5.22564526224352,58.9174130589235,95.4986572265625,39.4418059975895,6.96053955196698,22
V3,2015,8212.74329215127,4.69985991310821,59.8083803792186,95.65283203125,39.4619832288736,6.85725447366863,23
V3,2016,8180.74109097909,4.4722484999854,60.694902721293,95.8741836547852,39.4792885027664,6.82217259047172,24
V3,2017,9020.04276617454,5.30401396529471,61.57383429688,96.0356369018555,39.4810406677083,6.92409208470438,25
V3,2018,9837.55232050728,5.42417140935132,62.4363618616522,96.1808090209961,39.4998201303943,7.16763637536288,26
V3,2019,9976.98358578555,4.65099889123923,63.2794547480616,96.3095626831055,39.514367180653,7.30551578273884,27
V3,2020,9719.11873198067,0.199854474511071,64.0947491577819,96.4379501342773,39.5332943455357,7.30111494378909,28
XE,1990,468.271097296236,-1.06316095865839,25.4409392681546,45.6746292114258,31.595611564734,0.167638486814347,0
XE,1991,496.618815565502,0.445893313356137,25.8214638419278,46.0719108581543,31.4398312353685,0.15967980899664,1
XE,1992,363.216394466218,-1.1270927684338,26.1912873647796,46.3716011047363,31.284050906003,0.155422663627189,2
XE,1993,364.147531263404,0.477535583510402,26.5501035261275,46.7382583618164,31.1282705766375,0.153691712394264,3
XE,1994,301.988745355578,-0.184368994743551,26.9184533376102,47.1686210632324,30.9724902472719,0.160967575731816,4
XE,1995,341.641004828964,5.00325488724,27.2561508268129,47.3592185974121,30.8167099179064,0.164037713071707,5
XE,1996,361.97679719957,5.12935475940483,27.5158491736813,47.8641700744629,30.6609295885409,0.170763561398335,6
XE,1997,368.691274946573,5.58070096992007,27.8023614788954,48.6134605407715,30.5051492591754,0.178581012296712,7
XE,1998,370.875470735256,3.51393431298546,28.1034706461524,49.1163787841797,30.3493689298099,0.180823444877897,8
XE,1999,362.805195844507,3.13551180358856,28.4044261870404,49.9396514892578,30.1935886004444,0.18196103705325,9
XE,2000,381.752074676408,2.88899820735506,28.7173036324805,50.9425811767578,30.0378082710788,0.179458838508017,10
XE,2001,357.804372623371,3.62872772964427,29.0676490283459,51.7623100280762,29.897723339991,0.183810314428725,11
XE,2002,377.025502985627,3.81075728409827,29.4076658247947,52.5177001953125,29.7576384089032,0.186882070764915,12
XE,2003,415.222492176067,3.8888108743633,29.7516686476379,53.0377082824707,29.6175534778153,0.188475434465858,13
XE,2004,465.183868434439,5.65739645725675,30.1020862834508,53.5885200500488,29.2573996898104,0.193008959774051,14
XE,2005,518.012209263837,5.56906380443603,30.4749146141207,53.8459815979004,29.1182944974025,0.197153905860328,15
XE,2006,590.466757099069,5.86256694451602,30.8539109721792,52.2345886230469,28.9792671247368,0.208285608813834,16
XE,2007,685.454599755866,5.46047493666262,31.1752552555805,53.647331237793,28.8401610232541,0.218273743927463,17
XE,2008,792.161700267797,5.64147686899021,31.6119109380997,53.9699897766113,28.7011769808319,0.2232030808543,18
XE,2009,764.056870295966,3.73811898333602,32.0453349252391,54.1996803283691,28.5620917075778,0.229656486785909,19
XE,2010,806.813557896356,6.10051199969016,32.4874186527307,55.2288017272949,28.4220709368251,0.240874607015018,20
XE,2011,869.227251067144,4.46204791584898,32.9320103987641,57.1646308898926,28.2612913439872,0.254670664348274,21
XE,2012,874.711729771277,3.97711292045133,33.3592931402116,58.5303497314453,28.4679346319045,0.264165975588391,22
XE,2013,955.194596348049,5.64048443542617,33.7922120514765,59.5384292602539,28.3034137106097,0.268380925644335,23
XE,2014,982.631507838096,5.84589240559994,34.2331207470232,60.2966194152832,28.1389052678024,0.274560393421947,24
XE,2015,917.721459685355,4.81618711096149,34.6872323546991,60.8749885559082,27.9742510433754,0.284594656124233,25
XE,2016,901.324893112879,4.44296838242349,35.1500787535772,61.4943389892578,27.7966008558631,0.293732947259832,26
XE,2017,940.767399878295,5.00347347755732,35.612932485169,62.6077117919922,27.6241210477931,0.295329167551781,27
XE,2018,977.279226207199,4.19327692653373,36.0789577950237,64.1616592407227,27.4527875551308,0.29911587919785,28
XE,2019,985.590876409076,4.42098571652352,36.5507593478923,64.3510589599609,27.2787227315942,0.30586461271808,29
XE,2020,968.133367537043,0.236251143945921,37.0293808526959,64.6118316650391,27.107788640083,0.285918787008169,30
XF,1992,1016.16666014326,1.56097951403905,39.5498931019039,75.1508331298828,35.1098888754992,2.71683951387146,0
XF,1993,1086.61370057684,3.70311936876557,40.0542169224803,75.64013671875,35.0425905776474,2.68361100113053,1
XF,1994,1181.10677578808,3.61499202077486,40.5626342466627,76.1395568847656,34.975827240116,2.64084435433052,2
XF,1995,1319.45964806091,3.98617148368837,41.0707207545875,76.6704788208008,34.9081560428232,2.72464907057813,3
XF,1996,1420.84279556359,5.47855831246953,41.5810792678555,77.1735229492188,34.8391729436072,2.7008335019301,4
XF,1997,1486.56469224548,5.35600594664561,42.0973598126141,80.0834274291992,34.7696812134433,2.70475696123582,5
XF,1998,1427.50644235405,2.66191329823948,42.6226231985815,81.6733779907227,34.7132692621687,2.69068012952998,6
XF,1999,1372.9118833311,3.74561844134425,43.153564302449,82.0460205078125,34.6407516373897,2.66284349525005,7
XF,2000,1475.92926790233,5.89156951859573,43.6949555387825,82.4675827026367,34.5499496830337,2.73342459824156,8
XF,2001,1478.96690806618,3.62246448494321,44.2853548444529,82.8492126464844,34.5121756799016,2.77078114584266,9
XF,2002,1484.08656294312,4.572186645898,44.9281834182647,83.2500076293945,34.4748098298013,2.84571611041193,10
XF,2003,1648.56448532052,5.94316118657323,45.5792423605348,83.8292694091797,34.4332628940676,3.04742126945061,11
XF,2004,1942.24364987665,7.63739437127644,46.2400444970966,84.2263336181641,34.3949861989576,3.25954248314406,12
XF,2005,2295.24768284098,7.1844785256469,46.907200627465,84.2472381591797,34.3554078909626,3.45336748172706,13
XF,2006,2693.9797908638,8.29693230496493,47.5632308990433,84.5352783203125,34.3160595642163,3.65593293738402,14
XF,2007,3312.2889632258,8.9489442670059,48.2110637890382,85.4190292358398,34.2788383930389,3.83857741359123,15
XF,2008,3933.92842348701,5.90542406798158,48.8644631241385,85.8871994018555,34.2416467123206,3.90571200162718,16
XF,2009,3775.96540023428,2.78633753746062,49.5187980550899,86.1740036010742,34.2053303567158,3.96682854852837,17
XF,2010,4545.56505299771,7.81582458498562,50.1696046393497,86.7662506103516,34.1676557833667,4.21450364495659,18
XF,2011,5326.06099788271,6.38123317587905,50.7937070223952,87.0804672241211,34.142135321659,4.449162156048,19
XF,2012,5601.06078266917,5.44666854104028,51.4082884231636,87.4373931884766,34.1166074185048,4.55205931312526,20
XF,2013,5844.93320229882,5.22177515597035,52.0314097922665,87.6772994995117,34.0913785576014,4.62727947565786,21
XF,2014,5978.09034763574,4.79272033851731,52.6623325363184,88.0670471191406,34.0657541981974,4.64754633633533,22
XF,2015,5541.33759395986,4.40453094782347,53.2904283871254,88.3388214111328,34.0402221034534,4.56605988594105,23
XF,2016,5528.04543069571,4.55662192021697,53.909481932784,88.5159606933594,34.0338746922706,4.54088895030653,24
XF,2017,6048.21917294317,5.24165035492055,54.5232593884932,88.6870803833008,33.9961157149651,4.61739400037742,25
XF,2018,6378.53885411053,4.93566542257318,55.1304348727267,88.9081726074219,33.97969174339,4.75954607131006,26
XF,2019,6465.81328082011,3.98398105981117,55.7294466261037,88.9448471069336,33.9614408471923,4.78960438813517,27
XF,2020,6185.51925977404,-1.4012044301338,56.3174061109447,89.2458877563477,33.9458674932999,4.65791072965529,28
XG,1990,437.276518912351,3.86733603097123,25.4402620766821,49.2126998901367,30.9144750939103,0.525602959097402,0
XG,1991,460.259955670078,1.89504426498502,25.8043258217577,49.7164001464844,30.7687900310275,0.522641637335258,1
XG,1992,399.868678687779,2.1438843508639,26.1484170410097,50.5744590759277,29.8554366810238,0.507930079543117,2
XG,1993,408.781876394021,0.970945506836983,26.4873101252408,51.4750785827637,29.7142007351969,0.49240670555145,3
XG,1994,411.821542999779,1.00303440940903,26.8334846105219,52.22705078125,29.5812187164765,0.475703425923814,4
XG,1995,488.159787354017,3.58722439593471,27.1733000064669,52.8953399658203,29.4399433551906,0.478673408244063,5
XG,1996,548.466988420918,4.84875221061762,27.4886679144281,53.5480613708496,29.2986679979363,0.499291574842079,6
XG,1997,560.232104921179,3.76212878432771,27.8163392153443,54.300121307373,29.157392632619,0.496294062034498,7
XG,1998,569.307673284425,3.44366087698189,28.1479618985025,55.5594596862793,29.0161172673016,0.501483457531317,8
XG,1999,414.41018757324,2.91796403013909,28.4718123821007,56.3888092041016,28.8748419060158,0.505253269014815,9
XG,2000,464.350274693636,3.93527237600149,28.8073943654847,56.0110816955566,28.7209280997784,0.51511298985947,10
XG,2001,447.393139560677,4.0341892406087,29.2074333299556,56.7197799682617,28.5920855528689,0.51946130510182,11
XG,2002,470.377680059228,5.45347030924177,29.614298133293,57.4326286315918,28.4631805068915,0.506599666319434,12
XG,2003,517.684383767138,4.90620355816706,30.0200429697412,58.2269706726074,28.3345312284153,0.50828766051927,13
XG,2004,591.03044266377,6.68573197903993,30.4324542805604,58.8550796508789,28.039823664168,0.516382224155757,14
XG,2005,669.467365472914,6.18837768164175,30.8573016807323,58.9841804504395,27.911696260306,0.518682710400372,15
XG,2006,780.524834114874,6.07710359032268,31.2937229114342,57.7459297180176,27.7833661012087,0.525449083392075,16
XG,2007,894.244953897596,5.9218761858189,31.7163641140403,57.9397087097168,27.6549520327463,0.531428145824047,17
XG,2008,1040.73334892365,5.03006015307889,32.1855887246895,58.5265808105469,27.5270975303496,0.532188034280659,18
XG,2009,992.698306818201,5.07761164641308,32.6513653565643,58.9762382507324,27.3989492506073,0.512962239002893,19
XG,2010,1118.14320489439,6.19094592287242,33.1297705046191,60.8083305358887,27.2701625632716,0.528503475687709,20
XG,2011,1234.36502272747,4.1742728039068,33.5807176632658,60.994140625,27.1144402289031,0.536848693703268,21
XG,2012,1272.06560101068,3.39586720580698,34.00922117729,61.0300102233887,26.825948852472,0.520994977012455,22
XG,2013,1355.06320147963,5.24082859450215,34.4321091730295,62.1590881347656,26.6713712171824,0.520934886353071,23
XG,2014,1429.02963708014,5.48255060026422,34.8638001374332,62.9177017211914,26.5179570602351,0.529292272417644,24
XG,2015,1360.96217666755,3.40935816047579,35.3340214481168,64.3584671020508,26.3589874318397,0.528042900933211,25
XG,2016,1327.72429067074,3.24436380993637,35.8165513372988,65.7542266845703,26.204514174429,0.557104832761493,26
XG,2017,1344.21682075242,3.94568182094561,36.3062552467525,66.364616394043,26.0545525385055,0.579060013842057,27
XG,2018,1415.58155009747,4.33260077222064,36.8030712183023,67.3140869140625,25.9043124265406,0.582403674349859,28
XG,2019,1437.01918707643,3.91940910668565,37.3075249287118,68.0025634765625,25.750003357862,0.58140956851355,29
XG,2020,1375.88014891477,-0.79299453521206,37.8150877298171,68.2826690673828,25.5972417909552,0.548630641493248,30
XH,1990,517.867757327453,6.51268693443538,30.2390920201481,51.1714096069336,34.8501053506999,1.06121966690562,0
XH,1991,541.088584797878,2.03288298693151,30.6095036699477,51.8596382141113,34.7604638473416,1.06112515877247,1
XH,1992,509.901305274437,3.09623249107938,30.9838079600521,53.6689682006836,31.8976126306538,1.05382245996379,2
XH,1993,529.326720288805,-0.171363309349076,31.3494554453692,55.5847511291504,31.8261299226204,1.03884965094571,3
XH,1994,573.180027681976,0.917916618109956,31.7144621005375,56.3583488464355,31.7546472374736,0.983238377523723,4
XH,1995,783.719435329802,2.04187967150371,32.080393819265,57.1568412780762,31.6831645523268,0.970939572510276,5
XH,1996,923.876190061654,4.61924846176449,32.450327702246,58.0208587646484,31.6116818900665,1.00594717591353,6
XH,1997,944.879124929433,2.0020170424401,32.8190652650622,58.8620414733887,31.5401992049197,0.985590049173172,7
XH,1998,963.390692049832,2.69888004050391,33.1779289234189,59.6647911071777,31.4687164968863,0.986501188738498,8
XH,1999,507.301417216225,2.11061454748929,33.5181449521097,60.5019416809082,31.3972338117395,0.989814871411852,9
XH,2000,609.37774130123,3.78519851568649,33.8642689032895,57.6583518981934,31.250189169474,1.01275607309403,10
XH,2001,591.78711625013,4.35837498802326,34.3060343834327,58.4094390869141,31.174577825288,1.00958204561679,11
XH,2002,633.815604344756,6.96900593691636,34.7519657470966,59.1355895996094,31.0985811943293,0.96348973017702,12
XH,2003,698.756795774678,5.01964357474635,35.1899614486993,60.303150177002,31.0228253863662,0.954563775075209,13
XH,2004,827.678948615697,7.58185147284125,35.6317231881023,61.0164184570312,30.9469977439728,0.96701696537705,14
XH,2005,956.861108873978,6.21313626025213,36.0788057757514,60.505199432373,30.8710283004846,0.937083633526601,15
XH,2006,1158.2869708656,5.85409565636272,36.5323112172222,61.2051887512207,30.7950235626122,0.941050812931232,16
XH,2007,1311.20966582105,5.61431520803895,36.9927504761843,59.6886596679688,30.7180860575248,0.929303830628181,17
XH,2008,1499.31496282103,4.15042279823392,37.4595317329983,60.6643905639648,30.6422096253896,0.91939687778781,18
XH,2009,1364.27469589019,5.97699972231642,37.9313023454947,61.6024017333984,30.5663674979994,0.860438787750405,19
XH,2010,1561.88487324012,5.93359435773799,38.4183560566028,62.0891990661621,30.4907404160222,0.884132614110729,20
XH,2011,1742.64735111747,4.59192246186737,38.8902275935231,62.1978187561035,30.4196833675854,0.893179822112872,21
XH,2012,1893.55244216416,4.38188791820858,39.3417733611372,63.44921875,30.3481108597027,0.838470792348201,22
XH,2013,2015.46091136143,5.51522110336258,39.7986959954991,63.3329391479492,30.2765518833342,0.853572882474115,23
XH,2014,2142.38203516532,5.60732495084059,40.2628771224684,64.2169723510742,30.2049167088874,0.857476120662493,24
XH,2015,1993.78936181267,3.74047100367632,40.7325336533629,64.9576721191406,30.1002175583923,0.841108742810246,25
XH,2016,1826.22694665161,2.08732977261732,41.2042194207067,65.6732635498047,30.0308920094851,0.880903450668885,26
XH,2017,1760.54249485162,2.55579179719419,41.6753097311307,65.837028503418,29.9698022012709,0.901328017713144,27
XH,2018,1884.99739961197,3.84829204032468,42.152235694192,66.2510223388672,29.9026287034243,0.882209171344551,28
XH,2019,1883.54621067899,2.77073135741782,42.6359300203128,66.3768463134766,29.8289917379876,0.878011864687946,29
XH,2020,1727.91170329901,-1.41574291758334,43.1241472665462,66.7794418334961,29.754491837377,0.830888129455823,30
XI,1990,400.756473755769,1.08238297321439,23.0742511548559,48.2558784484863,30.1425931996453,0.259338120525134,0
XI,1991,423.720788768409,1.75195206321229,23.4238356279172,48.6645011901855,29.9859507600726,0.253668808066921,1
XI,1992,346.657260298346,1.15250955159547,23.7521548713538,49.0514793395996,29.4189311153577,0.235181996715097,2
XI,1993,350.340356193124,2.17920896822818,24.0814755931038,49.4671287536621,29.2627857409256,0.219834052687935,3
XI,1994,332.405434689169,1.09099559277533,24.4170289309559,50.2075500488281,29.1165011428175,0.222404521909351,4
XI,1995,340.201587819965,5.1814577611534,24.7400230546979,50.8140106201172,28.9603028692752,0.232590072042098,5
XI,1996,359.427921101909,5.07844934046102,25.0221295667126,51.3565216064453,28.804104595733,0.245375678654649,6
XI,1997,365.991010228583,5.51602530064143,25.3229436291418,52.055248260498,28.6479063172972,0.250434424730834,7
XI,1998,369.723997752717,4.16109586945987,25.6351489944389,53.5309906005859,28.4917080437549,0.257214089884054,8
XI,1999,369.577672361741,3.68475289972241,25.9462810444719,54.3507308959961,28.3355097702126,0.26076942526651,9
XI,2000,392.534896160913,4.07564269142151,26.2672495322249,55.1924514770508,28.1788288600192,0.263059278484468,10
XI,2001,375.498830068647,3.73543719231692,26.6365213804626,55.8736686706543,28.0385840364728,0.270222103642282,11
XI,2002,388.785456186421,4.04844777171576,27.0240226371188,56.57666015625,27.8983392129264,0.274249830821358,12
XI,2003,427.406736048871,4.79808362317296,27.4174160451062,57.1861114501953,27.7583524755665,0.281636475400868,13
XI,2004,472.523870928571,5.82983278299463,27.8154178106214,57.7718086242676,27.421178911279,0.287505365803251,14
XI,2005,525.282050791612,6.16433885275703,28.2297857586543,58.2214813232422,27.281952448761,0.306191316816288,15
XI,2006,590.471091164945,6.29372804648504,28.6588929396532,56.0124816894531,27.1424923791779,0.314436696251923,16
XI,2007,684.592421264707,6.21939773790517,29.0617336116776,57.0633087158203,27.0031076449992,0.329309589858421,17
XI,2008,810.147187297855,5.87613700800567,29.5283852253563,57.4542999267578,26.8641866412162,0.33515881206928,18
XI,2009,805.47922565553,4.25262338382095,29.985848651202,57.6564483642578,26.724911478822,0.335758682909769,19
XI,2010,894.028225032963,6.43091323451451,30.4536269076745,60.1636695861816,26.5848417691869,0.346663792125421,20
XI,2011,977.293174341115,3.78665535227746,30.8903146602699,60.3880386352539,26.4111271633386,0.354343053555501,21
XI,2012,957.833029628504,2.47364864456929,31.3080443240977,59.8136100769043,26.0809603138009,0.35840699999299,22
XI,2013,1021.33861643635,4.97941208031416,31.7152500404597,61.5701904296875,25.9088209683166,0.350650343920359,23
XI,2014,1068.89668940566,5.36332000691675,32.1332783131068,62.2671012878418,25.7380633369902,0.361481189598205,24
XI,2015,1042.15535457657,3.09222401192028,32.6097069504111,64.0593566894531,25.5667156554516,0.368350418113805,25
XI,2016,1077.4759697027,4.35951929288596,33.1074559929785,65.7944717407227,25.3942021476552,0.39258952127471,26
XI,2017,1135.9391535687,5.25609876832121,33.6158603467359,66.6250305175781,25.2254170113889,0.415988909305031,27
XI,2018,1181.41399480963,4.7775026978655,34.1303734365215,67.8368682861328,25.057583232497,0.431205930570111,28
XI,2019,1214.9263173816,4.96526418580667,34.6531641630946,68.7985687255859,24.8861969519364,0.432299988215567,29
XI,2020,1201.23401871581,-0.237845290364646,35.1772038591029,69.0157623291016,24.7168394201531,0.407110304331563,30
XJ,1990,2416.16131668029,-0.468439358226647,69.4997131707108,83.6031723022461,54.3921240336993,1.96651335918374,0
XJ,1991,2553.53295035856,2.80300977705505,70.0473471300987,84.250602722168,54.0989876412553,1.98898526045127,1
XJ,1992,2721.90706215485,2.13659806898254,70.5702395590367,84.8989486694336,53.8058512488113,1.98554386502944,2
XJ,1993,3222.50724572647,4.35380565384271,71.074765676622,85.5367736816406,53.5127148563674,2.01504104877884,3
XJ,1994,3741.5083912603,5.26615056642861,71.5868560300492,86.1623306274414,53.2195784639234,2.08091838705547,4
XJ,1995,3921.00667614157,0.415309162850093,72.0941371410618,86.7825164794922,52.9264420714794,2.08098177540178,5
XJ,1996,4209.75621385232,3.87133253343109,72.5771741571787,87.1793518066406,52.6333056790354,2.17062740057865,6
XJ,1997,4520.31896058149,5.28283210805557,73.0707368467561,87.4518966674805,52.3401692865914,2.26287354844745,7
XJ,1998,4487.53118835465,2.78551305887996,73.5595806794811,87.8068084716797,52.1296425818727,2.32602570435687,8
XJ,1999,3924.4910717686,0.527478036901812,74.0309722308344,88.1504669189453,51.8360409197583,2.27514540865527,9
XJ,2000,4275.55571556494,3.62121284693681,74.4983239413004,88.4669723510742,51.5424392576439,2.33447756097105,10
XJ,2001,4109.86709252884,0.175852310471598,74.8704682905296,88.6275405883789,51.2368522482627,2.29461835205525,11
XJ,2002,3650.29203144043,0.367566910986255,75.2255662948157,88.9091720581055,50.934132223114,2.26308732905643,12
XJ,2003,3678.46294839029,2.40702989791446,75.5775501948487,89.6279678344727,50.6284997946207,2.28789395313162,13
XJ,2004,4137.70104563276,5.27421879419067,75.9152609335629,89.9185333251953,50.3228677068088,2.35876783794573,14
XJ,2005,4940.24721578796,3.98895482375281,76.2478941395471,89.8635787963867,50.0171802067165,2.39053034206523,15
XJ,2006,5692.79513956598,5.25294233722504,76.5775483622095,90.0110015869141,49.7116045532269,2.43839462293292,16
